P_X,P_Y,P_Z,rho_real_0,rho_real_1,rho_real_2,rho_real_3,rho_imag_0,rho_imag_1,rho_imag_2,rho_imag_3
0.6826171875,0.44921875,0.962890625,0.9643599522547528,0.17972701534478908,0.17972701534478908,0.035640047745247073,0.0,0.04547564949747868,-0.04547564949747868,0.0
0.0888671875,0.31640625,0.3125,0.31622869073395876,-0.41104086796466077,-0.41104086796466077,0.6837713092660412,0.0,0.21742472433811044,-0.21742472433811044,0.0
0.337890625,0.76953125,0.1142578125,0.10014239796276098,-0.16637823337830662,-0.16637823337830662,0.8998576020372391,0.0,-0.24986432628717276,0.24986432628717276,0.0
0.5556640625,0.5029296875,0.9990234375,0.9973255119240054,0.050956463660873794,0.050956463660873794,0.0026744880759945492,0.0,0.008412728493417634,-0.008412728493417634,0.0
0.8984375,0.38671875,0.76171875,0.7847464984456749,0.39137005515482787,0.39137005515482787,0.215253501554325,0.0,0.12549466742070825,-0.12549466742070825,0.0
0.333984375,0.3720703125,0.05078125,0.04103462495190292,-0.16356898533983005,-0.16356898533983005,0.9589653750480972,0.0,0.11223177598994882,-0.11223177598994882,0.0
0.3818359375,0.62890625,0.9638671875,0.9672966221228163,-0.10680494669053918,-0.10680494669053918,0.03270337787718376,0.0,-0.142220147359778,0.142220147359778,0.0
0.6513671875,0.6845703125,0.0673828125,0.07428032737964764,0.1632088208046557,0.1632088208046557,0.9257196726203524,0.0,-0.20524531944863883,0.20524531944863883,0.0
0.4091796875,0.3251953125,0.94921875,0.9577747151360233,-0.07898427938237254,-0.07898427938237254,0.04222528486397665,0.0,0.18494267704502385,-0.18494267704502385,0.0
0.673828125,0.0693359375,0.7236328125,0.6985568686792345,0.17064705030588287,0.17064705030588287,0.3014431313207656,0.0,0.4259750627938199,-0.4259750627938199,0.0
0.7578125,0.91796875,0.357421875,0.3536763712258627,0.2566965898076642,0.2566965898076642,0.6463236287741373,0.0,-0.40335624011967913,0.40335624011967913,0.0
0.0361328125,0.6005859375,0.6513671875,0.6696059603652904,-0.46131445329952186,-0.46131445329952186,0.3303940396347097,0.0,-0.09177577777132091,0.09177577777132091,0.0
0.0712890625,0.3515625,0.275390625,0.27387648443069673,-0.4201567144786954,-0.4201567144786954,0.7261235155693033,0.0,0.14945397614331668,-0.14945397614331668,0.0
0.203125,0.82421875,0.2568359375,0.26007650167115576,-0.30343608399084343,-0.30343608399084343,0.7399234983288441,0.0,-0.316801606501531,0.316801606501531,0.0
0.48828125,0.48046875,0.998046875,0.9993661878979897,-0.02516717430213783,-0.02516717430213783,0.0006338121020103304,0.0,-0.00015401907508170998,0.00015401907508170998,0.0
0.4599609375,0.58203125,0.9921875,0.995398340022648,-0.022326947093894055,-0.022326947093894055,0.004601659977351933,0.0,-0.06389046983918045,0.06389046983918045,0.0
0.716796875,0.4931640625,0.046875,0.05304276256865794,0.22299016909986508,0.22299016909986508,0.9469572374313423,0.0,0.022463579246338003,-0.022463579246338003,0.0
0.5576171875,0.01171875,0.6474609375,0.6268292003115572,0.04979301836139934,0.04979301836139934,0.37317079968844263,0.0,0.48107692656247003,-0.48107692656247003,0.0
0.4560546875,0.33984375,0.0322265625,0.03673006489158581,-0.04180661405475693,-0.04180661405475693,0.9632699351084144,0.0,0.18339349564780733,-0.18339349564780733,0.0
0.96875,0.646484375,0.5146484375,0.5027491489193692,0.47187696252545636,0.47187696252545636,0.49725085108063055,0.0,-0.1653014652626166,0.1653014652626166,0.0
0.4921875,0.5556640625,0.9970703125,0.9986528190861732,-0.012434865119422014,-0.012434865119422014,0.001347180913827043,0.0,-0.03450710284672193,0.03450710284672193,0.0
0.41015625,0.2578125,0.9111328125,0.9142932235137275,-0.11659912082045061,-0.11659912082045061,0.0857067764862727,0.0,0.2544911982259952,-0.2544911982259952,0.0
0.8583984375,0.4072265625,0.8125,0.8194122610841744,0.36992979848098806,0.36992979848098806,0.18058773891582575,0.0,0.10548815888482901,-0.10548815888482901,0.0
0.123046875,0.400390625,0.8173828125,0.8212695010657667,-0.37199919163727285,-0.37199919163727285,0.17873049893423315,0.0,0.09166520117344835,-0.09166520117344835,0.0
0.5224609375,0.4189453125,0.0029296875,0.003936628114373838,-0.002578864283495956,-0.002578864283495956,0.996063371885626,0.0,0.06256580961252134,-0.06256580961252134,0.0
0.3427734375,0.5556640625,0.0166015625,0.017425247842896504,-0.12858271798751125,-0.12858271798751125,0.9825747521571034,0.0,-0.024250633300066257,0.024250633300066257,0.0
0.3544921875,0.451171875,0.9775390625,0.9834965262656531,-0.12145222354888321,-0.12145222354888321,0.016503473734347338,0.0,0.03847683048380087,-0.03847683048380087,0.0
0.2421875,0.6044921875,0.9306640625,0.926027939063699,-0.2449513350565241,-0.2449513350565241,0.07397206093630129,0.0,-0.0921902304540123,0.0921902304540123,0.0
0.0986328125,0.2177734375,0.5322265625,0.5273419886938013,-0.40169490496960947,-0.40169490496960947,0.472658011306199,0.0,0.29646858008181,-0.29646858008181,0.0
0.0546875,0.4091796875,0.7001953125,0.7122931058131343,-0.4396512146337049,-0.4396512146337049,0.2877068941868655,0.0,0.10788163279873567,-0.10788163279873567,0.0
0.5048828125,0.71484375,0.0439453125,0.03857875585681316,0.02483689220315405,0.02483689220315405,0.9614212441431869,0.0,-0.19098053366519444,0.19098053366519444,0.0
0.7265625,0.22265625,0.849609375,0.8487717898780787,0.2562658815336666,0.2562658815336666,0.15122821012192153,0.0,0.2503717966285625,-0.2503717966285625,0.0
0.7275390625,0.3388671875,0.083984375,0.08913892270700781,0.2305640444402682,0.2305640444402682,0.9108610772929924,0.0,0.1674317669290626,-0.1674317669290626,0.0
0.23046875,0.09765625,0.4052734375,0.3915496556742709,-0.27241956052736327,-0.27241956052736327,0.6084503443257293,0.0,0.4050013652541299,-0.4050013652541299,0.0
0.810546875,0.150390625,0.32421875,0.3239794399030656,0.3174668188021688,0.3174668188021688,0.6760205600969347,0.0,0.3438481952588852,-0.3438481952588852,0.0
0.861328125,0.267578125,0.73046875,0.760254885403587,0.35726096661158874,0.35726096661158874,0.23974511459641284,0.0,0.23373488477186918,-0.23373488477186918,0.0
0.3916015625,0.478515625,0.013671875,0.015247230754064693,-0.12122531848953401,-0.12122531848953401,0.9847527692459355,0.0,0.017865465723233876,-0.017865465723233876,0.0
0.3173828125,0.55078125,0.9638671875,0.967061806211835,-0.15615822349766834,-0.15615822349766834,0.03293819378816493,0.0,-0.08641688730908142,0.08641688730908142,0.0
0.32421875,0.0546875,0.712890625,0.6792401231606108,-0.14938626210765385,-0.14938626210765385,0.3207598768393892,0.0,0.44221795863903174,-0.44221795863903174,0.0
0.1875,0.6142578125,0.115234375,0.12126754902843899,-0.3039269481823352,-0.3039269481823352,0.8787324509715608,0.0,-0.1191223771994426,0.1191223771994426,0.0
0.81640625,0.892578125,0.4443359375,0.4315668611618979,0.3206886235353724,0.3206886235353724,0.5684331388381021,0.0,-0.3774595504736279,0.3774595504736279,0.0
0.068359375,0.7431640625,0.5234375,0.537873798666626,-0.43397363458591337,-0.43397363458591337,0.4621262013333741,0.0,-0.24542302226737417,0.24542302226737417,0.0
0.42578125,0.365234375,0.9765625,0.9673986592950292,-0.06875387305361808,-0.06875387305361808,0.03260134070497045,0.0,0.16374186462030973,-0.16374186462030973,0.0
0.8388671875,0.5244140625,0.1318359375,0.14241557917665354,0.3478216523817501,0.3478216523817501,0.8575844208233464,0.0,-0.033962922707871546,0.033962922707871546,0.0
0.6669921875,0.3232421875,0.0595703125,0.062025240088345895,0.14378178951084225,0.14378178951084225,0.937974759911654,0.0,0.1936618359031763,-0.1936618359031763,0.0
0.875,0.2861328125,0.7255859375,0.738416838699941,0.37781585062593037,0.37781585062593037,0.26158316130005915,0.0,0.22452749061113003,-0.22452749061113003,0.0
0.361328125,0.7353515625,0.9169921875,0.9215979354081111,-0.14916500968714885,-0.14916500968714885,0.07840206459188875,0.0,-0.2236179347562508,0.2236179347562508,0.0
0.75,0.9013671875,0.2626953125,0.2796340691006321,0.23221438700182345,0.23221438700182345,0.7203659308993681,0.0,-0.38407725130268056,0.38407725130268056,0.0
0.55859375,0.0029296875,0.5849609375,0.5592297252428514,0.04454535263461418,0.04454535263461418,0.4407702747571487,0.0,0.4944770482098378,-0.4944770482098378,0.0
0.505859375,0.5068359375,0.0009765625,0.001225313356584766,0.025062363682836496,0.025062363682836496,0.9987746866434152,0.0,-0.024406759112839606,0.024406759112839606,0.0
0.5263671875,0.244140625,0.056640625,0.06859696484302602,0.015126484789104864,0.015126484789104864,0.9314030351569741,0.0,0.25231450754024365,-0.25231450754024365,0.0
0.4189453125,0.064453125,0.2470703125,0.26160746877775565,-0.08145686071326326,-0.08145686071326326,0.7383925312222446,0.0,0.43189556712264526,-0.43189556712264526,0.0
0.1318359375,0.59765625,0.8193359375,0.8354344436561718,-0.35047604101972346,-0.35047604101972346,0.16456555634382802,0.0,-0.12103833558098635,0.12103833558098635,0.0
0.4970703125,0.501953125,0.0,7.3014551681446e-06,0.002188571557002112,0.002188571557002112,0.999992698544832,0.0,0.0015847890701220712,-0.0015847890701220712,0.0
0.435546875,0.1494140625,0.150390625,0.15121578492244228,-0.0500603950797264,-0.0500603950797264,0.8487842150775576,0.0,0.35474431377711135,-0.35474431377711135,0.0
0.5048828125,0.982421875,0.3505859375,0.36488294580492525,0.0035404537745856862,0.0035404537745856862,0.6351170541950745,0.0,-0.4813843026654641,0.4813843026654641,0.0
0.5087890625,0.05078125,0.255859375,0.2904611579578609,0.009801880283942244,0.009801880283942244,0.7095388420421389,0.0,0.4538693609603304,-0.4538693609603304,0.0
0.5380859375,0.7978515625,0.9150390625,0.9004933411362255,0.020266941294461577,0.020266941294461577,0.09950665886377469,0.0,-0.2986542060579591,0.2986542060579591,0.0
0.8125,0.8232421875,0.26953125,0.2617738039437741,0.3106751817553152,0.3106751817553152,0.738226196056226,0.0,-0.3110132006103317,0.3110132006103317,0.0
0.98046875,0.513671875,0.6044921875,0.6196492837668253,0.4849088515946729,0.4849088515946729,0.38035071623317485,0.0,-0.023397746456042562,0.023397746456042562,0.0
0.275390625,0.869140625,0.693359375,0.7265925958474475,-0.20270289590823168,-0.20270289590823168,0.2734074041525524,0.0,-0.3969475173086888,0.3969475173086888,0.0
0.4755859375,0.4638671875,0.9990234375,0.999482805061829,-0.022730241440508017,-0.022730241440508017,0.0005171949381711016,0.0,0.0005133922703390789,-0.0005133922703390789,0.0
0.4873046875,0.41015625,0.0126953125,0.010022302188758561,-0.0035098636080291706,-0.0035098636080291706,0.9899776978112413,0.0,0.09954665491641997,-0.09954665491641997,0.0
0.62109375,0.490234375,0.9853515625,0.9841685487783188,0.12186694057033311,0.12186694057033311,0.015831451221681322,0.0,0.02700491010767758,-0.02700491010767758,0.0
0.279296875,0.6640625,0.06640625,0.07728717034115033,-0.21391634555491962,-0.21391634555491962,0.9227128296588496,0.0,-0.15985512424140982,0.15985512424140982,0.0
0.2626953125,0.0546875,0.4658203125,0.47265612032540694,-0.21972609510323854,-0.21972609510323854,0.5273438796745931,0.0,0.44829984984943283,-0.44829984984943283,0.0
0.4248046875,0.65625,0.0390625,0.04406745064604941,-0.08517210171696502,-0.08517210171696502,0.9559325493539509,0.0,-0.18673838258034256,0.18673838258034256,0.0
0.2685546875,0.6123046875,0.076171875,0.07600072727447924,-0.2450727558246178,-0.2450727558246178,0.9239992727255207,0.0,-0.1008164722689537,0.1008164722689537,0.0
0.18359375,0.6298828125,0.8583984375,0.8608369055166163,-0.3236471857020033,-0.3236471857020033,0.13916309448338351,0.0,-0.12267529011323097,0.12267529011323097,0.0
0.9326171875,0.654296875,0.30859375,0.29872102161436026,0.42745180596557064,0.42745180596557064,0.7012789783856397,0.0,-0.1636206785122385,0.1636206785122385,0.0
0.509765625,0.0791015625,0.73828125,0.7687106203068755,0.015025910637411238,0.015025910637411238,0.23128937969312452,0.0,0.42138916044887853,-0.42138916044887853,0.0
0.1123046875,0.4130859375,0.830078125,0.8224276824230422,-0.3677386097763906,-0.3677386097763906,0.1775723175769576,0.0,0.10396491950188379,-0.10396491950188379,0.0
0.8955078125,0.7890625,0.34765625,0.330642354046156,0.3878662652688444,0.3878662652688444,0.6693576459538438,0.0,-0.2662287513086646,0.2662287513086646,0.0
0.890625,0.3173828125,0.232421875,0.24724591693507422,0.3933093013441771,0.3933093013441771,0.7527540830649257,0.0,0.17726580880182133,-0.17726580880182133,0.0
0.51953125,0.53125,0.0009765625,0.0014649981585476532,0.035983572576883664,0.035983572576883664,0.9985350018414526,0.0,-0.012962810017401759,0.012962810017401759,0.0
0.607421875,0.2109375,0.9169921875,0.898704664153226,0.10315112108452548,0.10315112108452548,0.10129533584677386,0.0,0.28353912781390284,-0.28353912781390284,0.0
0.41796875,0.962890625,0.677734375,0.6800007579194964,-0.06856950685863845,-0.06856950685863845,0.3199992420805036,0.0,-0.4614086582169541,0.4614086582169541,0.0
0.4228515625,0.0859375,0.216796875,0.22998676631711168,-0.06801889726600265,-0.06801889726600265,0.7700132336828884,0.0,0.4152906009661511,-0.4152906009661511,0.0
0.4375,0.375,0.98046875,0.9783887839572226,-0.0687874926122554,-0.0687874926122554,0.02161121604277725,0.0,0.12811109336840648,-0.12811109336840648,0.0
0.94921875,0.548828125,0.26953125,0.2796417522512787,0.4463292052902423,0.4463292052902423,0.7203582477487214,0.0,-0.047249160353322064,0.047249160353322064,0.0
0.595703125,0.361328125,0.03125,0.030320530220899384,0.08530314621873512,0.08530314621873512,0.9696794697791006,0.0,0.1487432987169775,-0.1487432987169775,0.0
0.509765625,0.6884765625,0.966796875,0.9598181394685402,0.02698892579174829,0.02698892579174829,0.04018186053145972,0.0,-0.19452217482924034,0.19452217482924034,0.0
0.7109375,0.3173828125,0.9169921875,0.9137264820627768,0.2054826696220079,0.2054826696220079,0.08627351793722317,0.0,0.1913302655749256,-0.1913302655749256,0.0
0.1845703125,0.3134765625,0.1689453125,0.1656225627727233,-0.3202779406058809,-0.3202779406058809,0.834377437227277,0.0,0.1887161101617308,-0.1887161101617308,0.0
0.0341796875,0.5625,0.283203125,0.308114982475285,-0.457697238038192,-0.457697238038192,0.691885017524715,0.0,-0.060773171233286905,0.060773171233286905,0.0
0.5146484375,0.5205078125,0.9970703125,0.9965440272687707,0.054102337116869244,0.054102337116869244,0.0034559727312292094,0.0,-0.022736888577878048,0.022736888577878048,0.0
0.482421875,0.9755859375,0.3349609375,0.3379684342856741,-0.021653688696431084,-0.021653688696431084,0.662031565714326,0.0,-0.47252184021270605,0.47252184021270605,0.0
0.5166015625,0.861328125,0.8232421875,0.8477886554330809,0.013704691883858422,0.013704691883858422,0.15221134456691898,0.0,-0.3589641104238948,0.3589641104238948,0.0
0.2919921875,0.0869140625,0.666015625,0.6931939916559354,-0.19049384522297996,-0.19049384522297996,0.3068060083440644,0.0,0.41998592419295394,-0.41998592419295394,0.0
0.3916015625,0.5,0.9833984375,0.9827218378982495,-0.1302736908014315,-0.1302736908014315,0.017278162101750164,0.0,0.0028970158972335194,-0.0028970158972335194,0.0
0.2900390625,0.8564453125,0.27734375,0.2776237084766295,-0.240908102940214,-0.240908102940214,0.7223762915233706,0.0,-0.37750770973062275,0.37750770973062275,0.0
0.4951171875,0.560546875,0.005859375,0.004222232975361869,-0.007845021225480264,-0.007845021225480264,0.9957777670246384,0.0,-0.06436506324113572,0.06436506324113572,0.0
0.6328125,0.6904296875,0.93359375,0.9446147424565818,0.12776273989889642,0.12776273989889642,0.055385257543418255,0.0,-0.18972193622192043,0.18972193622192043,0.0
0.47265625,0.5078125,0.0,3.5946812504475214e-06,0.0006055296698139227,0.0006055296698139227,0.9999964053187493,0.0,-0.0017966641722061668,0.0017966641722061668,0.0
0.78515625,0.8251953125,0.7490234375,0.7386042927307477,0.30048125671020587,0.30048125671020587,0.2613957072692521,0.0,-0.3205916496983583,0.3205916496983583,0.0
0.912109375,0.5517578125,0.2255859375,0.235927121199048,0.4224320250420914,0.4224320250420914,0.7640728788009521,0.0,-0.04262275097428145,0.04262275097428145,0.0
